Timestamp,Temperature (°C),Anomaly
2025-01-01 00:00:00,-0.10121515553319949,0
2025-01-01 00:01:00,-0.093341477952395,0
2025-01-01 00:02:00,-0.06005885229373522,0
2025-01-01 00:03:00,0.0505990666521873,0
2025-01-01 00:04:00,-0.08964776922181854,0
2025-01-01 00:05:00,-0.11978482044102853,0
2025-01-01 00:06:00,-0.09526084339868117,0
2025-01-01 00:07:00,0.004342327596188555,0
2025-01-01 00:08:00,0.0017102627594066814,0
2025-01-01 00:09:00,0.13581982119797684,0
2025-01-01 00:10:00,0.08507529744364191,0
2025-01-01 00:11:00,0.01563390982685567,0
2025-01-01 00:12:00,-0.002472611844504843,0
2025-01-01 00:13:00,-0.012697626088034401,0
2025-01-01 00:14:00,0.03361021956165846,0
2025-01-01 00:15:00,-0.059815621538571735,0
2025-01-01 00:16:00,-0.03937244732678712,0
2025-01-01 00:17:00,0.06197236295669814,0
2025-01-01 00:18:00,-0.07078992115537408,0
2025-01-01 00:19:00,-0.02000644192559879,0
2025-01-01 00:20:00,-0.04484677212525412,0
2025-01-01 00:21:00,0.040953024281834595,0
2025-01-01 00:22:00,0.055488959447512184,0
2025-01-01 00:23:00,0.060817268300992315,0
2025-01-01 00:24:00,0.05042392152126789,0
2025-01-01 00:25:00,0.01834315524459434,0
2025-01-01 00:26:00,0.028296604951862554,0
2025-01-01 00:27:00,0.034192756080373234,0
2025-01-01 00:28:00,-1.1853085238805892,1
2025-01-01 00:29:00,0.02508425933970432,0
2025-01-01 00:30:00,0.07704453100002866,0
2025-01-01 00:31:00,0.11860688828665476,0
2025-01-01 00:32:00,1.2116549936764953,1
2025-01-01 00:33:00,0.04848206735737753,0
2025-01-01 00:34:00,0.07130147405860178,0
2025-01-01 00:35:00,-0.007601063024391541,0
2025-01-01 00:36:00,-0.015929878318134482,0
2025-01-01 00:37:00,-0.12098435339299096,0
2025-01-01 00:38:00,-0.043119969793327995,0
2025-01-01 00:39:00,-0.06976157360401121,0
2025-01-01 00:40:00,0.0001251674447131475,0
